label=Stress@IntegrationPoint
num_items=37

10	:-3.026938e-01	 1.591563e+00	-1.198033e-01	 3.866609e-01	-2.065142e-01	 1.173569e+00	-9.712513e-02	 2.901164e-01	-9.450816e-02	 7.925027e-01	-7.462786e-02	 2.093984e-01	-2.673136e-01	 1.525161e+00	-2.539755e-01	 3.773541e-01	-1.881595e-01	 1.093731e+00	-1.970982e-01	 2.716715e-01	-8.453619e-02	 7.193962e-01	-1.470971e-01	 1.904580e-01	-1.437830e-01	 1.496536e+00	-3.937686e-01	 4.058260e-01	-1.078447e-01	 1.040448e+00	-2.962525e-01	 2.797809e-01	-3.879464e-02	 6.616195e-01	-2.123080e-01	 1.868475e-01	
11	:-5.883391e-02	 5.733619e-01	-6.038852e-02	 1.543584e-01	-3.699238e-02	 2.276103e-01	-3.508124e-02	 5.718537e-02	 1.810918e-02	-4.053460e-02	-1.170361e-02	-6.727626e-03	-4.966631e-02	 5.119540e-01	-1.180124e-01	 1.386863e-01	-3.455993e-02	 1.708478e-01	-6.590777e-02	 4.088636e-02	 3.310782e-03	-1.171416e-01	-1.733881e-02	-3.414925e-02	-1.417849e-02	 4.618261e-01	-1.687797e-01	 1.342943e-01	-1.208948e-02	 1.226730e-01	-9.769815e-02	 3.317506e-02	 2.268159e-03	-1.878533e-01	-3.175819e-02	-5.567554e-02	
12	:-9.987238e-01	 3.609141e+00	-7.453944e-01	 7.831253e-01	-7.757728e-01	 3.385742e+00	-7.601823e-01	 7.829907e-01	-6.418437e-01	 2.954624e+00	-7.641524e-01	 6.938341e-01	-7.547725e-01	 4.105671e+00	-9.006122e-01	 1.005270e+00	-5.445586e-01	 3.589649e+00	-9.924771e-01	 9.135272e-01	-3.891300e-01	 2.945795e+00	-1.024591e+00	 7.669995e-01	-6.984610e-01	 4.521784e+00	-1.180916e+00	 1.146997e+00	-3.095704e-01	 3.795174e+00	-1.324349e+00	 1.045681e+00	 5.877141e-02	 3.020618e+00	-1.359097e+00	 9.238168e-01	
13	:-5.643155e-01	 2.634553e+00	-7.343813e-01	 6.210712e-01	-3.591991e-01	 2.135197e+00	-6.323933e-01	 5.327993e-01	-1.306013e-01	 1.690631e+00	-5.262336e-01	 4.680088e-01	-3.289255e-01	 2.520295e+00	-9.656112e-01	 6.574109e-01	-1.956515e-01	 1.892815e+00	-7.789194e-01	 5.091489e-01	 9.577226e-03	 1.433228e+00	-6.070038e-01	 4.328416e-01	 1.357841e-01	 2.504318e+00	-1.252975e+00	 7.920305e-01	 1.230961e-01	 1.716947e+00	-9.454619e-01	 5.520128e-01	 2.308363e-01	 1.210575e+00	-6.716730e-01	 4.324233e-01	
14	:-6.338906e-02	 1.425202e+00	-4.560216e-01	 4.085439e-01	-5.359399e-02	 9.749351e-01	-3.345825e-01	 2.764023e-01	-8.824941e-03	 6.062743e-01	-2.301716e-01	 1.792348e-01	 6.705879e-02	 1.199131e+00	-5.096688e-01	 3.798569e-01	 3.404617e-02	 7.951666e-01	-3.518927e-01	 2.487638e-01	 3.376459e-02	 4.675748e-01	-2.163282e-01	 1.504018e-01	 2.511185e-01	 9.960364e-01	-5.371913e-01	 3.741465e-01	 1.550218e-01	 6.296848e-01	-3.447495e-01	 2.354120e-01	 8.941327e-02	 3.344720e-01	-1.797026e-01	 1.271656e-01	
15	: 8.588000e-03	 4.162259e-01	-1.795050e-01	 1.274442e-01	 4.006564e-03	 8.593306e-02	-1.027918e-01	 2.698189e-02	 3.954667e-03	-2.337909e-01	-3.224907e-02	-6.895086e-02	 3.755056e-02	 3.037405e-01	-1.578821e-01	 1.023873e-01	 2.224631e-02	 1.592543e-03	-8.348817e-02	 7.151656e-03	-4.628065e-03	-3.275524e-01	-1.719432e-02	-9.965412e-02	 7.147543e-02	 1.933817e-01	-1.174541e-01	 7.945715e-02	 3.790002e-02	-8.385627e-02	-5.737517e-02	-1.378688e-02	-2.334517e-02	-4.256571e-01	-7.326026e-03	-1.347007e-01	
16	:-7.738427e-01	 4.565863e+00	-1.428067e+00	 1.137606e+00	-2.803057e-01	 3.605657e+00	-1.505966e+00	 9.976053e-01	 2.825211e-01	 2.807127e+00	-1.497684e+00	 9.268945e-01	-2.066141e-01	 4.679479e+00	-2.151463e+00	 1.341860e+00	 2.548418e-02	 2.937518e+00	-1.837037e+00	 8.889007e-01	 6.013653e-01	 1.997717e+00	-1.562695e+00	 7.797246e-01	 1.540276e+00	 5.298665e+00	-3.239097e+00	 2.051682e+00	 1.017019e+00	 2.563270e+00	-2.327822e+00	 1.074087e+00	 1.112038e+00	 1.270518e+00	-1.582894e+00	 7.147668e-01	
17	: 4.113022e-01	 2.322670e+00	-1.361022e+00	 8.201917e-01	 3.287408e-01	 1.544357e+00	-9.853391e-01	 5.619294e-01	 3.738898e-01	 1.064036e+00	-6.562029e-01	 4.313776e-01	 7.579780e-01	 1.656376e+00	-1.344664e+00	 7.243063e-01	 5.656857e-01	 1.062408e+00	-8.901301e-01	 4.884280e-01	 4.776559e-01	 7.117185e-01	-5.072577e-01	 3.568123e-01	 1.124166e+00	 9.984446e-01	-1.229064e+00	 6.367832e-01	 7.238969e-01	 5.467152e-01	-7.131494e-01	 3.811836e-01	 4.044423e-01	 2.835531e-01	-2.940119e-01	 2.063986e-01	
18	: 3.685808e-01	 8.745718e-01	-5.074773e-01	 3.729458e-01	 2.381990e-01	 5.474965e-01	-3.114956e-01	 2.357087e-01	 1.317498e-01	 2.762638e-01	-1.403346e-01	 1.224041e-01	 4.311879e-01	 5.929724e-01	-3.593210e-01	 3.072481e-01	 2.945843e-01	 3.840491e-01	-1.945181e-01	 2.035900e-01	 1.616282e-01	 1.836364e-01	-4.050581e-02	 1.035794e-01	 3.041969e-01	 2.301166e-01	-1.563462e-01	 1.602941e-01	 2.162539e-01	 1.628663e-01	-3.783648e-02	 1.137361e-01	 1.116732e-01	 5.679474e-02	 8.391276e-02	 5.054038e-02	
19	: 9.862654e-02	 1.473957e-01	-8.090485e-02	 7.380668e-02	 5.639491e-02	-1.055498e-01	-3.815738e-02	-1.474647e-02	-1.589853e-02	-4.286395e-01	-5.236702e-03	-1.333614e-01	 1.155101e-01	 8.151127e-02	 6.265882e-03	 5.910641e-02	 7.330865e-02	-1.079321e-01	 1.530207e-02	-1.038703e-02	 8.924961e-03	-3.491340e-01	 1.713864e-02	-1.020627e-01	 7.152113e-02	-1.046139e-02	 1.153366e-01	 1.831792e-02	 3.962676e-02	-1.319982e-01	 9.653254e-02	-2.771143e-02	-6.570340e-03	-2.869080e-01	 7.315602e-02	-8.804350e-02	
20	: 2.700718e+00	 5.213517e+00	-3.449065e+00	 2.374270e+00	 1.787986e+00	 2.401294e+00	-2.322626e+00	 1.256784e+00	 1.514313e+00	 1.080206e+00	-1.391068e+00	 7.783555e-01	 2.913289e+00	 3.432408e+00	-2.551757e+00	 1.903709e+00	 1.807545e+00	 1.516770e+00	-1.512451e+00	 9.972945e-01	 1.137783e+00	 6.184239e-01	-6.398142e-01	 5.268620e-01	 1.163153e+00	 8.101389e-01	-1.195712e+00	 5.919877e-01	-2.524299e-02	-1.616168e-01	-3.948513e-01	-5.605795e-02	-9.807326e-01	-5.899234e-01	 2.675539e-01	-4.711968e-01	
21	: 1.385635e+00	 8.376245e-01	-1.013899e+00	 6.669778e-01	 8.393257e-01	 4.435897e-01	-5.639294e-01	 3.848746e-01	 3.468156e-01	 1.750858e-01	-1.765558e-01	 1.565704e-01	 9.064320e-01	 5.093776e-01	-3.915094e-01	 4.247429e-01	 4.896685e-01	 3.528428e-01	-2.516369e-01	 2.527534e-01	 5.731278e-02	 1.599261e-01	-3.178167e-02	 6.517166e-02	-1.120345e+00	-4.821153e-01	 3.279184e-01	-4.807380e-01	-8.498280e-01	-1.621209e-01	 1.059906e-01	-3.035847e-01	-6.642948e-01	-4.042138e-02	 1.066241e-01	-2.114148e-01	
22	: 2.004068e-01	 1.202707e-01	-5.413402e-02	 9.620324e-02	 1.432015e-01	 9.170936e-02	 2.772380e-02	 7.047326e-02	 6.762904e-02	 2.029137e-02	 1.221677e-01	 2.637612e-02	-6.775894e-02	 8.914892e-02	 4.694213e-02	 6.416995e-03	-5.774474e-02	 5.626214e-02	 6.579307e-02	-4.447810e-04	-5.175597e-02	 1.398270e-02	 1.153196e-01	-1.133198e-02	-5.851405e-01	-4.877959e-02	 1.297141e-01	-1.901760e-01	-4.371449e-01	-5.566532e-02	 9.624415e-02	-1.478431e-01	-2.788330e-01	-3.847969e-02	 1.115393e-01	-9.519380e-02	
23	: 3.677489e-02	-3.106050e-02	 1.428125e-01	 1.714316e-03	 1.185299e-02	-1.231963e-01	 1.112386e-01	-3.340298e-02	-2.286024e-02	-2.381785e-01	 7.973982e-02	-7.831161e-02	-4.576654e-02	-1.293020e-02	 1.190807e-01	-1.760902e-02	-2.997345e-02	-6.033844e-02	 7.134048e-02	-2.709357e-02	-1.634789e-02	-1.128042e-01	 3.701971e-02	-3.874564e-02	-2.002188e-01	-2.561882e-02	 1.031793e-01	-6.775128e-02	-9.151087e-02	-5.928181e-03	 4.495321e-02	-2.923171e-02	 2.265333e-02	 2.649378e-02	 1.349092e-02	 1.474413e-02	
24	:-1.558588e+00	 3.787304e+00	-1.199546e+00	 6.686146e-01	-1.511279e+00	 4.114069e+00	-8.885744e-01	 7.808369e-01	-1.579968e+00	 4.170171e+00	-5.736301e-01	 7.770609e-01	-1.232328e+00	 3.792475e+00	-6.826646e-01	 7.680442e-01	-1.215836e+00	 3.928232e+00	-6.561955e-01	 8.137186e-01	-1.258442e+00	 3.926095e+00	-6.261775e-01	 8.002957e-01	-1.023358e+00	 3.747380e+00	-5.514699e-01	 8.172066e-01	-1.044739e+00	 3.689105e+00	-6.293165e-01	 7.933097e-01	-1.068317e+00	 3.625705e+00	-7.040386e-01	 7.672164e-01	
25	:-8.795482e-01	 3.898101e+00	-6.172212e-01	 9.055660e-01	-8.941523e-01	 3.800877e+00	-6.868344e-01	 8.720173e-01	-8.975808e-01	 3.729728e+00	-7.536883e-01	 8.496443e-01	-7.731412e-01	 4.384513e+00	-6.777694e-01	 1.083412e+00	-7.309409e-01	 4.345601e+00	-7.534607e-01	 1.084398e+00	-6.885126e-01	 4.307221e+00	-8.272231e-01	 1.085612e+00	-1.061055e+00	 4.701930e+00	-6.645120e-01	 1.092263e+00	-9.758567e-01	 4.715414e+00	-7.809493e-01	 1.121867e+00	-9.013783e-01	 4.703884e+00	-8.962881e-01	 1.140752e+00	
26	:-1.263175e+00	 5.048167e+00	-7.633957e-01	 1.135498e+00	-1.210133e+00	 4.949240e+00	-8.945739e-01	 1.121732e+00	-1.173969e+00	 4.810931e+00	-1.020451e+00	 1.091089e+00	-8.404054e-01	 6.276061e+00	-1.553842e+00	 1.630697e+00	-7.680700e-01	 5.812500e+00	-1.693437e+00	 1.513329e+00	-7.228299e-01	 5.285717e+00	-1.812461e+00	 1.368866e+00	 4.730050e-01	 7.885659e+00	-2.948063e+00	 2.507599e+00	 8.185209e-01	 7.166272e+00	-3.128429e+00	 2.395438e+00	 1.126725e+00	 6.359825e+00	-3.272950e+00	 2.245965e+00	
27	: 1.246935e+00	 8.031857e+00	-3.390331e+00	 2.783638e+00	 1.780795e+00	 7.126346e+00	-3.580359e+00	 2.672142e+00	 2.346770e+00	 6.295769e+00	-3.751026e+00	 2.592762e+00	 2.848174e+00	 7.033974e+00	-3.964405e+00	 2.964644e+00	 2.820508e+00	 5.343706e+00	-3.617421e+00	 2.449264e+00	 3.073756e+00	 4.308905e+00	-3.322986e+00	 2.214798e+00	 5.735168e+00	 6.587129e+00	-5.836981e+00	 3.696689e+00	 3.950455e+00	 3.599738e+00	-4.165119e+00	 2.265058e+00	 2.695456e+00	 1.848347e+00	-2.617717e+00	 1.363141e+00	
28	:-6.966994e-01	 2.411604e+00	-1.419948e+00	 5.144715e-01	-1.001003e+00	 2.997148e+00	-1.477083e+00	 5.988437e-01	-1.314490e+00	 3.561264e+00	-1.508201e+00	 6.740322e-01	-9.320956e-01	 3.124037e+00	-5.244831e-01	 6.575824e-01	-1.048463e+00	 3.408782e+00	-6.034581e-01	 7.080957e-01	-1.174801e+00	 3.670261e+00	-6.617568e-01	 7.486380e-01	-9.819795e-01	 3.915975e+00	-2.617555e-01	 8.801986e-01	-9.992076e-01	 3.861864e+00	-3.650636e-01	 8.587969e-01	-1.027194e+00	 3.782650e+00	-4.530366e-01	 8.266369e-01	
29	:-1.016169e+00	 4.205990e+00	-3.430320e-01	 9.569464e-01	-9.535165e-01	 4.095994e+00	-4.622532e-01	 9.427433e-01	-8.988367e-01	 3.967397e+00	-5.717881e-01	 9.205680e-01	-1.114327e+00	 4.397592e+00	-4.103349e-01	 9.849794e-01	-9.699862e-01	 4.394256e+00	-5.371190e-01	 1.027281e+00	-8.232557e-01	 4.396496e+00	-6.682875e-01	 1.071972e+00	-1.074305e+00	 4.648415e+00	-3.749251e-01	 1.072233e+00	-1.082200e+00	 4.651485e+00	-4.764604e-01	 1.070785e+00	-1.077344e+00	 4.684308e+00	-5.964507e-01	 1.082089e+00	
30	:-7.831822e-01	 5.378827e+00	-4.450728e-01	 1.378693e+00	-9.931719e-01	 5.249502e+00	-5.355728e-01	 1.276899e+00	-1.205108e+00	 5.115635e+00	-6.361303e-01	 1.173158e+00	-4.684007e-01	 7.361358e+00	-9.713667e-01	 2.067887e+00	-6.089682e-01	 7.032801e+00	-1.194794e+00	 1.927150e+00	-8.123514e-01	 6.557674e+00	-1.385350e+00	 1.723597e+00	-1.015657e+00	 8.974444e+00	-1.781971e+00	 2.387636e+00	-3.731120e-01	 8.752522e+00	-2.331078e+00	 2.513823e+00	 1.457479e-01	 8.242002e+00	-2.804385e+00	 2.516325e+00	
31	:-1.516187e+00	 9.679887e+00	-1.978149e+00	 2.449110e+00	-3.887646e-01	 9.172057e+00	-2.668510e+00	 2.634988e+00	 6.604646e-01	 8.481776e+00	-3.303644e+00	 2.742672e+00	 1.829286e+00	 1.242746e+01	-3.455171e+00	 4.277023e+00	 2.159807e+00	 1.011044e+01	-3.736876e+00	 3.681075e+00	 2.629334e+00	 8.117776e+00	-4.076982e+00	 3.224133e+00	 1.131242e+01	 1.780545e+01	-7.716070e+00	 8.735362e+00	 8.956979e+00	 1.286966e+01	-6.901320e+00	 6.547990e+00	 6.957743e+00	 8.765008e+00	-6.258598e+00	 4.716825e+00	
32	:-4.526861e-01	 1.574124e+00	-1.549997e-01	 3.364313e-01	-5.397224e-01	 1.729080e+00	-6.037364e-01	 3.568072e-01	-5.238160e-01	 2.124235e+00	-1.052689e+00	 4.801258e-01	-6.421264e-01	 2.796415e+00	-4.764656e-02	 6.462867e-01	-7.454202e-01	 2.839577e+00	-2.498880e-01	 6.282472e-01	-7.952311e-01	 3.007533e+00	-4.472487e-01	 6.636905e-01	-8.935307e-01	 3.992151e+00	-3.625529e-02	 9.295860e-01	-9.283484e-01	 3.959834e+00	-1.486249e-01	 9.094455e-01	-9.591433e-01	 3.936903e+00	-2.510169e-01	 8.933279e-01	
33	:-1.206856e+00	 4.284376e+00	-6.290748e-02	 9.232561e-01	-1.153808e+00	 4.267619e+00	-1.765404e-01	 9.341433e-01	-1.112357e+00	 4.223804e+00	-2.819518e-01	 9.334341e-01	-1.485328e+00	 4.327238e+00	-6.863105e-02	 8.525731e-01	-1.372958e+00	 4.364799e+00	-1.839940e-01	 8.975521e-01	-1.276400e+00	 4.365464e+00	-3.022668e-01	 9.267194e-01	-9.785699e-01	 4.706628e+00	-1.964548e-02	 1.118418e+00	-9.919355e-01	 4.719195e+00	-1.500873e-01	 1.118178e+00	-1.025328e+00	 4.685031e+00	-2.945702e-01	 1.097911e+00	
34	:-1.655864e-01	 5.705694e+00	 9.582254e-03	 1.662032e+00	-3.266818e-01	 5.640764e+00	-1.858103e-01	 1.594225e+00	-5.093802e-01	 5.525426e+00	-3.905960e-01	 1.504814e+00	 5.637433e-02	 7.874547e+00	-5.636628e-02	 2.379276e+00	-7.633727e-02	 7.744143e+00	-4.537192e-01	 2.300342e+00	-2.318519e-01	 7.560533e+00	-8.333610e-01	 2.198604e+00	-2.135661e+00	 9.008829e+00	-2.494869e-01	 2.061950e+00	-1.789382e+00	 9.006071e+00	-8.526001e-01	 2.165007e+00	-1.467106e+00	 8.947305e+00	-1.410898e+00	 2.244060e+00	
35	:-3.709917e+00	 1.012328e+01	-3.548320e-01	 1.924009e+00	-2.995905e+00	 1.012606e+01	-9.414007e-01	 2.139046e+00	-2.434003e+00	 9.773910e+00	-1.493160e+00	 2.201972e+00	 8.032506e-01	 1.613211e+01	-4.703973e-01	 5.080608e+00	 1.351246e+00	 1.561881e+01	-1.689327e+00	 5.091015e+00	 1.308091e+00	 1.372615e+01	-2.934938e+00	 4.510273e+00	 1.487931e+01	 2.623932e+01	-6.305137e-01	 1.233559e+01	 1.423902e+01	 2.477182e+01	-3.872096e+00	 1.170325e+01	 1.256855e+01	 2.090055e+01	-7.201849e+00	 1.004073e+01	
36	:-2.921398e+00	-1.244139e-01	-4.034387e-04	-9.137435e-01	-2.492017e+00	-4.357585e-02	-1.219559e-01	-7.606778e-01	-2.144619e+00	-1.540322e-01	-3.144936e-01	-6.895954e-01	-1.515247e+00	 3.172663e-01	-6.972326e-02	-3.593942e-01	-1.292389e+00	 4.249070e-01	-4.067970e-01	-2.602446e-01	-1.015356e+00	 6.589573e-01	-8.254925e-01	-1.069195e-01	-8.123647e-01	 4.575456e-01	-1.440700e-01	-1.064457e-01	-8.332571e-01	 5.760345e-01	-6.058925e-01	-7.716678e-02	-6.638152e-01	 1.138637e+00	-1.159973e+00	 1.424465e-01	
